GeneID	fed	fed	fed	fed	starved	starved	starved	starved
CR45910	9	50	18	101	5	33	0	118
CR45911	9	17	19	2	8	36	4	102
CR45912	10	5	10	2	7	69	1	36
CR45913	24	2	17	3	9	34	1	27
CR45914	1	0	1	0	0	2	0	2
CR45915	3	1	3	0	4	4	2	2
CR45916	26	0	19	39	7	274	3	75
CR45919	17	26	168	3	11	204	39	96
CR45920	12	1	21	2	19	49	1	245
CR45923	9	4	10	5	8	13	3	15
CR45924	2	0	13	59	0	10	0	1
CR45925	31	23	0	49	44	1	0	1
CR45926	0	0	2	0	0	0	0	3
CR45928	4	0	0	0	15	2	4	111
CR45929	0	0	0	0	0	0	0	2
CR45935	13	2	0	0	0	0	0	62
CR45936	2	0	1	1	3	9	0	14
CR45937	1	0	3	15	2	9	0	4
CR45942	1	0	48	0	0	4	0	20
CR45944	0	0	1	1	5	0	0	0
CR45945	0	0	4	0	0	6	0	15
CR45949	16	8	8	2	17	19	3	29
CR45951	0	6	1	70	82	2	7	50
CR45952	2	0	0	0	2	8	0	2
CR45955	2	0	1	1	0	0	0	3
CR45956	7	1	10	0	5	25	0	16
CR45957	3	1	5	2	4	10	0	14
CR45958	4	0	1	2	0	5	1	12
CR45959	4	28	6	24	26	11	5	51
CR45960	3	1	1	0	1	1	0	0
CR45963	4	2	1	0	1	16	1	68
CR45964	5	4	6	1	3	222	1	11
CR45966	5	1	3	0	3	10	0	7
CR45967	13	25	14	22	6	11	8	29
CR45968	153	214	148	246	340	557	194	214
CR45969	0	0	0	0	0	0	1	2
CR45971	45	82	7	0	4	157	1	43
CR45973	20	6	68	29	23	332	4	235
CR45977	0	0	4	0	0	5	2	12
CR45978	3	0	5	0	4	5	0	13
CR45980	0	0	2	0	1	6	1	5
CR45982	4	28	7	1	5	64	0	6
CR45985	0	0	2	1	1	5	1	0
CR45991	1	0	2	0	1	2	1	5
CR45993	4	0	7	0	2	3	0	0
CR45995	0	1	1	0	0	0	0	0
CR45996	11	4	20	1	6	15	9	73
CR45998	11	0	19	0	23	13	5	139
CR45999	3	0	4	0	2	8	0	3
CR46000	1	1	4	0	2	9	0	38
CR46001	0	0	3	0	2	2	0	10
CR46002	0	0	4	0	10	3	0	12
CR46003	90	40	207	51	106	242	23	318
CR46004	132	127	198	72	30	161	19	187
CR46005	14	3	22	0	7	153	19	17
CR46006	333	973	383	1770	370	1169	884	806
CR46007	2	53	1	0	0	8	1	8
CR46008	10	28	8	18	18	13	17	18
CR46010	1	1	0	2	1	6	0	3
CR46011	4	2	3	2	4	8	10	5
CR46012	0	0	3	0	0	3	0	9
CR46015	2	0	5	0	0	3	0	14
CR46017	5	1	2	0	2	48	0	10
CR46018	0	0	1	0	0	3	0	0
CR46019	2	0	3	0	5	3	0	5
CR46020	1	0	1	0	0	1	0	0
CR46021	4	3	26	2	3	5	0	7
CR46022	1	1	1	0	1	4	1	33
CR46028	8	0	6	1	7	8	42	50
CR46029	2	7	13	5	13	77	2	43
CR46030	2	2	2	0	0	31	1	4
CR46031	8	0	12	1	5	16	3	13
CR46033	1	0	2	0	8	5	3	3
CR46035	5	4	6	65	1	11	0	12
CR46036	6	37	3	31	3	13	0	7
CR46038	2	0	3	0	0	1	1	1
CR46040	13	0	33	17	0	0	2	3
CR46041	2	0	101	1	2	26	0	7
CR46043	9	0	1	0	1	25	0	10
CR46044	1	0	1	0	3	4	0	4
CR46045	2	0	0	0	0	1	1	1
CR46046	6	0	6	3	0	6	5	12
CR46047	3	0	4	0	1	3	0	0
CR46048	0	0	1	0	2	0	0	1
CR46049	0	0	0	0	0	0	10	1
CR46050	0	2	0	0	0	0	0	0
CR46055	1	6	5	0	0	0	0	29
CR46056	4	0	4	6	1	3	0	11
CR46057	11	0	2	0	1	2	2	17
CR46060	45	0	2	0	1	45	0	19
CR46061	75	85	98	2	80	194	30	1280
CR46063	4	0	7	0	0	11	0	1
CR46064	275	825	172	462	658	267	407	284
CR46065	0	0	0	0	0	3	0	122
CR46066	5	9	0	0	59	36	11	2
CR46067	0	0	0	0	0	19	0	0
CR46068	1	0	0	7	0	3	1	0
CR46069	0	1	2	0	7	5	0	11
CR46070	0	0	0	0	0	5	0	5
CR46071	0	0	0	0	0	0	0	1
CR46073	6	6	7	0	6	100	3	21
CR46075	3	5	5	0	7	4	0	9
CR46076	1	1	5	0	1	8	0	10
CR46077	1	0	1	0	1	9	0	5
CR46078	2	0	1	1	0	2	16	8
CR46079	1	2	1	2	1	0	0	1
CR46082	5	0	2	0	3	6	0	12
CR46084	8	0	6	3	7	13	2	63
CR46085	2	0	1	0	0	1	0	3
CR46086	2	1	4	2	0	22	2	9
CR46087	1	2	4	1	0	7	1	3
CR46089	11	2	12	2	13	42	2	36
CR46091	6	1	2	15	1	6	0	9
CR46092	0	0	1	0	0	5	0	3
CR46093	19	36	1	68	81	13	1	7
CR46094	1	0	3	1	5	106	1	76
CR46097	0	0	0	0	0	0	0	0
CR46098	0	0	19	0	1	14	1	2
CR46099	0	0	1	0	0	0	0	0
CR46100	1	0	4	0	0	19	0	10
CR46101	0	0	0	0	0	3	0	0
CR46102	1	0	13	0	3	54	0	23
CR46103	5	0	2	2	0	113	0	6
CR46104	0	24	0	11	0	5	18	11
CR46105	0	0	0	0	0	18	0	1
CR46106	3	0	3	0	1	9	1	18
CR46107	1	0	2	0	0	2	0	1
CR46109	2	0	1	0	0	4	0	2
CR46110	4	0	2	43	4	6	115	9
CR46113	0	0	6	0	1	8	1	15
CR46114	1	0	2	0	2	2	0	2
CR46115	21	2	122	3	11	52	2	75
CR46116	0	0	7	0	1	54	0	9
CR46119	0	0	2	1	0	5	0	0
CR46120	4	0	2	0	3	5	0	18
CR46122	8	0	7	0	2	8	0	53
CR46123	1	2	1	7	1	1	7	0
CR46128	6	25	9	0	2	14	1	46
CR46129	0	41	0	19	3	0	2	0
CR46130	3	0	4	0	0	0	0	1
CR46131	2	0	1	0	1	10	0	18
CR46132	3	0	7	0	2	10	0	40
CR46133	0	0	0	1	0	0	0	0
CR46134	0	2	3	103	0	6	0	2
CR46135	44	89	6	22	118	5	133	9
CR46136	1	1	4	8	34	5	0	18
CR46137	3	2	6	0	4	2	0	2
CR46138	0	0	0	0	0	0	0	2
CR46139	8	0	4	1	0	3	9	9
CR46140	23	0	0	2	0	1	17	3
CR46141	27	0	2	0	1	9	2	19
CR46142	4	0	4	0	2	1	0	13
CR46143	5	0	4	1	9	14	1	117
CR46144	4	0	1	1	3	4	0	19
CR46145	2	0	1	1	46	1	0	2603
CR46147	0	0	2	0	1	138	0	5
CR46148	24	0	1	0	3	54	0	4
CR46153	4	0	1	0	0	31	1	4
CR46156	0	0	2	6	3	1	0	2
CR46195	1	74	20	70	15	55	0	3
CR46196	3	1	20	0	2	12	0	38
CR46197	2	0	4	0	2	130	0	8
CR46198	4	1	8	0	4	24	0	1
CR46199	3	1	4	1	1	9	1	12
CR46200	3	1	2	0	0	6	0	10
CR46202	6	5	16	9	2	4	0	4
CR46203	3	0	5	0	5	11	1	10
CR46204	5	1	13	26	3	84	3	33
CR46205	0	0	0	0	0	6	0	4
CR46206	1	1	8	0	8	17	1	22
CR46207	2	1	4	0	1	58	0	8
CR46208	17	18	35	50	17	45	121	72
CR46209	5	0	4	2	0	5	0	5
CR46210	46	0	5	0	2	4	0	16
CR46211	0	1	2	0	0	12	1	3
CR46212	17	0	8	0	2	20	1	8
CR46213	0	0	23	0	2	5	0	21
CR46214	17	87	14	5	10	30	1	68
CR46215	6	18	5	10	7	7	10	5
CR46216	4	81	3	0	2	11	0	11
CR46217	5	0	5	1	0	6	0	10
CR46218	9	1	28	0	6	87	4	9
CR46219	8	0	16	0	19	26	0	46
CR46220	2	0	2	1	2	3	0	35
CR46221	8	0	3	1	1	4	0	3
CR46224	2	0	3	0	4	0	1	4
CR46225	3	0	1	0	0	32	0	2
CR46226	0	0	2	0	0	15	0	1
CR46227	10	0	3	2	2	30	1	8
CR46228	2	2	1	0	1	14	0	5
CR46229	3	1	5	0	5	9	0	8
CR46230	0	0	1	0	1	16	1	4
CR46231	1	0	7	0	3	6	0	36
CR46233	6	49	14	2	7	23	0	11
CR46234	0	0	3	0	6	12	42	14
CR46235	0	0	3	0	3	6	1	7
CR46236	3	0	8	0	12	12	0	41
CR46237	3	0	0	0	1	2	1	11
CR46238	0	1	7	0	3	9	0	10
CR46239	2	0	1	0	1	6	0	4
CR46240	7	0	36	0	0	5	0	5
CR46241	2	0	3	0	0	3	0	4
CR46242	3	1	0	2	2	7	0	3
CR46243	1	0	3	3	3	2	0	6
CR46245	7	3	5	0	4	18	1	20
CR46246	1	2	3	0	0	6	0	10
CR46247	10	2	6	3	49	15	1	13
CR46248	6	0	0	0	3	3	0	7
CR46249	3	0	3	0	0	5	0	7
CR46250	5	2	6	1	1	15	0	7
CR46251	1	1	1	0	1	4	0	1
CR46252	2	0	1	0	9	1	1	1
CR46253	1	5	6	1	4	11	0	9
CR46254	1	0	2	0	3	4	0	7
CR46255	1	1	0	1	1	8	0	2
CR46256	7	0	2	0	0	0	12	0
CR46259	12	1	4	0	8	8	1	54
CR46260	32	0	18	1	8	31	1	70
CR46261	2	0	2	0	0	4	0	1
CR46262	0	0	1	0	1	0	0	1
CR46263	7	0	20	0	3	14	0	12
CR46264	0	0	5	0	1	1	0	1
CR46266	1	0	0	0	0	1	0	0
CR46267	5	0	10	0	1	21	0	20
CR46268	129	173	70	116	39	103	14	136
CR46269	0	0	2	0	0	1	0	5
CR46299	7	0	2	0	1	10	1	34
CR9162	7	0	11	0	9	74	0	55
CR9284	4	0	4	1	10	7	36	4
Crag	129	532	301	817	335	202	276	510
Cralbp	15	1	63	4	2	15	0	12
CRAT	40	1339	145	581	69	184	59	105
crb	138	256	288	376	74	501	386	397
crc	2103	16119	2309	12761	3967	1315	3331	1879
CrebA	2294	2635	793	2563	1109	1533	2249	1329
CrebB	179	492	269	790	637	477	754	499
CREG	39	2437	60	2312	233	66	139	233
Crg-1	32	97	36	421	59	114	39	18
CRIF	62	990	93	1022	397	28	639	183
crim	75	259	63	124	274	46	249	85
Crk	543	2571	380	2505	2196	642	1668	685
crm	83	429	38	11	343	46	77	212
CRMP	288	1369	268	1044	495	447	461	167
crn	59	188	18	155	16	42	112	80
croc	17	2	16	2	10	27	11	44
crok	23	153	7	74	69	15	56	46
crol	756	3594	386	2749	1052	943	1805	1382
crp	963	4563	966	3120	3660	1927	2143	2011
crq	323	1032	81	1285	168	108	151	227
Crtc	280	1769	289	2366	927	531	1454	1361
Crtp	29	0	11	0	4	24	1	37
cry	70	811	29	612	421	29	298	232
Crys	22	0	21	3	17	26	0	19
Crz	3	0	9	0	4	6	0	13
CrzR	93	194	85	404	133	136	53	180
CS-2	145	44	96	36	28	107	13	156
Csas	108	1508	417	1144	18	33	88	277
Csat	100	193	43	172	323	50	82	89
Csk	1257	2650	824	2534	1479	1043	2156	813
Csl4	92	243	85	249	80	127	0	37
CSN1a	8	1	2	0	56	16	1	40
CSN1b	181	265	49	408	168	169	99	158
CSN3	146	271	176	702	276	90	137	91
CSN4	283	1374	16	1668	278	25	325	305
CSN5	28	666	56	413	251	65	216	54
CSN6	81	502	11	320	91	33	194	96
CSN7	155	704	151	560	289	250	189	241
CSN8	112	400	21	275	208	39	184	42
Csp	1191	3076	563	3552	3588	1104	1878	101990
CstF-50	6	80	5	30	30	59	6	15
CstF-64	23	50	15	37	7	23	25	41
csul	17	69	36	48	30	23	58	50
csw	1945	6128	1945	5841	4811	1564	4504	1974
ct	866	1513	554	2838	820	3628	631	2329
cta	245	581	139	648	403	374	252	388
CtBP	1804	8688	1979	8576	4074	1489	3505	1386
CTCF	67	392	70	175	121	79	7	117
Ctf4	51	23	42	1	20	23	0	88
ctp	9831	33917	9087	31272	21542	9317	15824	7137
CTPsyn	168	666	70	564	294	285	325	498
Ctr1A	151	1169	293	834	647	504	607	530
Ctr1B	15	184	28	178	19	10	39	62
Ctr1C	11	0	16	0	4	12	0	14
ctrip	393	1591	207	1691	509	790	583	647
CtsB1	3238	32113	2987	30272	14946	1839	8802	6532
cu	154	1565	282	1550	1165	382	686	380
Cubn	102	71	91	36	107	179	29	756
cue	72	721	100	1300	109	110	139	136
cuff	7	2	8	1	3	38	0	25
Cul1	204	1637	198	1224	358	364	636	515
Cul2	265	958	90	1147	320	194	242	448
Cul3	173	2084	351	2275	710	523	697	446
Cul4	302	645	143	1008	617	237	437	156
Cul5	51	1339	104	262	237	104	157	249
Culd	361	700	72	1233	14	56	120	167
cutlet	36	7	150	5	14	130	2	184
cv	201	874	270	319	270	55	362	226
cv-2	126	140	141	163	56	441	53	325
cv-c	638	2246	724	1171	442	1669	808	2021
cv-d	1306	5333	454	4128	512	213	127	1163
Cwc25	14	227	13	113	35	32	23	83
cwo	354	1189	203	853	545	434	385	420
cyc	114	1070	30	353	239	100	144	450
CycA	22	36	54	20	7	68	9	28
CycB	30	127	17	5	50	34	55	111
CycB3	23	142	23	0	6	24	2	87
CycC	21	108	23	300	102	4	45	41
CycD	28	82	46	69	18	60	2	23
CycE	81	101	112	24	115	367	10	560
CycG	6222	31532	5343	29121	13555	4065	11132	7079
CycH	26	151	17	58	3	72	89	23
CycJ	20	63	68	88	176	83	50	100
CycK	228	868	102	879	551	184	352	281
CycT	561	2831	592	2434	1346	863	1579	808
CycY	143	619	128	377	316	92	273	221
CYLD	29	370	55	646	226	133	119	87
Cyp1	2181	14756	1709	10422	4419	1215	3170	1070
Cyp12a4	143	2237	154	1636	1096	58	412	372
Cyp12a5	91	1	16	16	3	8	1	38
Cyp12b2	16	322	49	307	56	27	18	44
Cyp12c1	102	1054	125	917	311	53	169	190
Cyp12d1-d	33	2031	42	1966	424	36	349	210
Cyp12d1-p	48	2141	94	2393	1060	62	692	221
Cyp12e1	26	574	53	213	170	16	3	219
Cyp18a1	107	828	385	503	141	64	58	173
Cyp28a5	223	1887	346	1928	911	81	379	295
Cyp28c1	15	94	7	98	3	30	55	23
Cyp28d1	550	16635	535	15556	16002	522	7206	2627
Cyp28d2	35	217	26	96	180	97	79	70
Cyp301a1	11	2	30	3	39	44	2	35
Cyp303a1	4	14	29	0	3	84	2	81
Cyp304a1	3	52	26	0	10	33	4	24
Cyp305a1	162	330	126	545	31	29	109	51
Cyp308a1	14	14	23	19	46	67	2	19660
Cyp309a1	115	3625	99	2907	1918	110	1367	553
Cyp309a2	137	110	143	131	542	204	169	542
Cyp310a1	13	1	6	4	6	11	1	41
Cyp311a1	19	38	15	49	8	12	10	38
Cyp312a1	188	1	56	7	22	43	4	75
Cyp313a1	123	360	294	303	7	15	2	36
Cyp313a2	10	0	11	0	13	26	0	65
Cyp313a3	29	13	7	1	173	23	2	12
Cyp313a4	31	0	18	2	5	37	2	62
Cyp313a5	6	0	11	1	5	42	4	22
Cyp313b1	41	0	18	2	12	53	3	47
Cyp316a1	18	1	28	1	13	17	1	121
Cyp317a1	19	30	57	32	8	64	68	140
Cyp318a1	6	1	14	6	6	31	3	35
cyp33	37	183	90	115	79	114	87	21
Cyp49a1	19	21	22	89	10	72	15	50
Cyp4aa1	11	1	30	34	10	40	0	51
Cyp4ac1	25	5969	36	4053	407	27	345	395
Cyp4ac2	15	656	46	1018	234	19	194	188
Cyp4ac3	18	20	30	30	39	41	20	122
Cyp4ad1	18	2	29	63	8	39	0	338
Cyp4ae1	9	37	2	0	10	22	0	2
Cyp4c3	33	4	48	4	208	79	240	64
Cyp4d1	20	2	17	2	8	27	5	90
Cyp4d14	0	0	0	0	0	0	0	0
Cyp4d2	1	0	1	0	0	1	2	0
Cyp4d20	17	933	41	625	39	28	0	45
Cyp4d21	7	0	20	1	6	35	0	28
Cyp4d8	56	253	16	427	75	31	50	90
Cyp4e1	6	20	16	0	8	40	1	69
Cyp4e2	86	2667	61	3265	1938	83	841	406
Cyp4e3	17	1318	50	1331	180	223	136	255
Cyp4g15	91	611	61	656	24	90	8	77
Cyp4p1	36	682	22	262	199	24	182	27
Cyp4p2	13	322	49	2	4	31	2	170
Cyp4p3	15	462	44	316	40	30	79	110
Cyp4s3	92	444	37	651	138	121	172	148
Cyp6a13	82	434	20	1242	6	23	4	173
Cyp6a14	344	59	15	2	4	15	5	106
Cyp6a16	29	14	25	14	16	39	0	73
Cyp6a17	37	1	96	3	340	14	71	106
Cyp6a18	19	17	32	22	23	169	3	61
Cyp6a19	10	5	11	1	1	26	0	10
Cyp6a20	161	398	104	436	97	26	43	172
Cyp6a21	31	3	7	50	31	24	1	32
Cyp6a22	110	828	36	1158	713	72	235	180
Cyp6a23	155	1445	113	1687	719	23	445	242
Cyp6a8	236	9	145	9	6	29	78	21
Cyp6a9	18	29	8	8	16	19	1	18
Cyp6d2	3	0	9	19	2	4	1	10
Cyp6d4	11	132	17	126	67	79	37	47
Cyp6d5	476	7071	494	7473	1857	137	1165	620
Cyp6g1	196	782	74	868	1535	120	900	756
Cyp6g2	18	0	11	3	0	27	2	14
Cyp6t3	10	28	57	72	3	37	4	16
Cyp6u1	145	850	65	897	229	57	277	414
Cyp6v1	116	1602	34	1521	54	46	4	62
Cyp6w1	270	19273	216	15957	1252	163	549	749
Cyp9b1	24	564	53	526	7	59	36	120
Cyp9b2	83	3285	58	3375	828	34	293	103
Cyp9c1	1	0	3	0	0	0	0	4
Cyp9f2	548	1870	746	1936	337	60	91	240
Cyp9h1	63	1042	108	949	31	30	32	47
cype	3703	13757	2837	17533	7685	2322	7536	2520
Cypl	23	810	11	182	268	14	112	100
cyr	55	28	49	20	29	129	3	107
Cys	54	110	51	129	33	3	23	6
CysRS	48	350	16	100	51	64	64	70
CysRS-m	14	71	10	9	19	24	2	30
cysu	325	4	145	9	50	244	4	356
Cyt-b5	2032	19131	1812	17282	5622	2156	4002	3447
Cyt-b5-r	607	42206	472	32355	19801	871	9570	5574
Cyt-c-d	6	37	7	54	27	53	1	827
Cyt-c-p	1479	7157	1046	5622	3838	1010	3416	880
Cyt-c1	2350	16575	1997	18451	7092	2178	6514	2401
Cyt-c1L	6	2	16	5	10	23	20	35
d	220	18	152	11	158	385	17	3766
D	42	2	41	7	7	62	179	162
d-cup	0	0	10	0	4	14	0	22
D1	304	2410	551	2340	1136	627	1213	782
D12	254	113	78	297	129	211	4	29
D19A	63	526	14	389	292	218	249	384
D19B	219	1237	542	599	1199	216	616	415
D2hgdh	83	7586	156	4801	1232	154	705	263
d4	362	895	644	787	712	579	320	579
da	299	2657	377	1074	1049	218	567	732
DAAM	365	635	336	347	560	901	246	799
Dab	644	1396	419	1563	1991	600	450	906
dac	308	2382	652	1177	180	350	487	349
Dad	209	749	342	756	556	492	836	259
dah	9	1	23	3	9	43	0	59
Dak1	580	3639	424	2415	2402	605	1931	409
dally	577	1569	883	3149	508	1985	759	1569
Damm	4	47	24	12	22	28	13	31
dan	100	45	812	5	18	99	37	143
danr	78	203	19	124	165	34	49	22
dany	45	0	15	0	7	5	2	18
dao	264	272	56	51	100	120	98	289
dap	4	139	73	320	44	70	69	67
Dap160	658	2150	337	1873	1764	571	2396	607
dar1	246	9	167	15	78	465	14	485
dare	11	8	5	3	2	8	4	18
Dark	13	54	16	50	6	36	2	60
Dat	663	2587	1258	1703	906	242	429	362
DAT	118	1169	56	292	21	64	617	532
dati	229	2886	422	804	1545	405	626	525
daw	42	811	42	791	503	131	185	163
Daxx	32	50	30	24	25	73	8	72
dbe	70	77	59	132	95	8	25	39
Dbi	336	9006	451	8766	992	44	428	360
dbo	463	1900	225	1575	867	345	567	246
Dbp21E2	22	164	20	124	1	18	69	29
Dbp45A	41	251	11	240	281	67	149	114
Dbp73D	102	515	132	89	7	36	59	20
Dbp80	949	1722	800	1404	1308	2196	1429	1384
dbr	17	23	45	11	60	391	15	76
Dbx	118	17	68	25	18	63	43	1362
DCAF12	15	105	14	38	22	22	24	64
dco	635	2464	447	1471	1622	603	975	589
Dcp-1	24	378	21	369	86	30	57	60
DCP1	136	741	89	543	186	205	111	211
DCP2	268	2407	502	2330	1539	503	756	881
Dcr-1	97	105	58	17	50	232	67	148
Dcr-2	76	518	60	337	121	182	39	161
DCTN1-p150	256	970	149	449	407	107	604	496
DCTN2-p50	32	928	210	736	320	122	225	265
DCTN3-p24	81	244	57	155	24	31	153	72
DCTN4-p62	75	102	10	77	127	14	93	108
DCTN5-p25	27	105	61	40	93	70	28	83
DCTN6-p27	20	274	17	65	149	35	60	19
DCX-EMAP	161	134	329	16	245	1353	103	1604
Dd	92	830	185	734	600	350	359	160
Ddc	309	1813	202	764	1780	905	2252	314
Ddr	576	571	358	736	420	3772	707	1446
Ddx1	25	52	15	0	16	152	6	105
Deaf1	570	2689	526	2968	2021	930	1191	1016
Debcl	49	1811	91	605	30	243	170	192
dec-1	289	162	51	105	87	120	116	81
Decay	7	2	4	1	2	7	1	17
Def	2	60	3	17	25	24	0	99
defl	52	49	30	10	32	86	13	63
Dek	326	1426	201	1548	801	741	659	300
del	43	197	27	96	189	126	132	102
deltaCOP	306	2388	200	1547	462	252	723	483
deltaTry	12	11	12	2	29	14	47	14
Den1	149	1200	111	1080	548	267	767	154
DENR	22	262	0	254	79	45	60	21
Der-1	90	1102	244	1368	345	112	117	169
Der-2	182	611	169	794	284	180	252	103
Desat1	1800	40881	1526	50816	32927	1269	16861	9656
Desat2	11	31	8	0	21	15	0	55
Desi	22	131	20	202	25	74	16	13
Det	116	61	13	191	59	41	45	9
Df31	674	3766	673	2664	1856	1069	1517	426
Dfd	119	13	120	34	48	94	60	215
Dg	587	1075	149	1199	980	739	745	419
Dgk	384	669	370	751	607	763	582	1336
Dgkepsilon	238	591	140	260	548	176	262	195
dgo	35	35	32	146	16	58	7	144
Dgp-1	82	964	228	462	299	209	98	118
dgrn	329	388	248	181	166	34	116	348
dgt1	117	468	29	535	219	72	26	123
dgt2	26	4	7	0	3	6	18	17
dgt3	38	178	27	174	66	102	55	58
dgt4	6	80	4	1	0	10	4	8
dgt5	14	4	16	11	11	23	1	20
dgt6	26	0	20	3	6	33	3	56
Dh31	8998	5384	1495	1090	4645	7360	6077	822
Dh31-R	213	808	296	384	291	457	589	606
Dh44	128	118	143	433	328	434	660	159
Dh44-R1	193	594	390	722	154	137	479	327
Dh44-R2	213	204	142	99	61	369	72	161
Dhap-at	39	81	62	83	80	137	57	181
Dhc16F	105	33	114	78	61	1427	40	350
Dhc36C	205	14	587	19	45	277	11	640
Dhc62B	93	5	121	2	31	131	4	373
Dhc64C	278	25	164	24	78	232	22	376
Dhc93AB	403	4	183	7	61	229	29	308
Dhc98D	278	84	216	116	255	521	60	523
dhd	69	380	18	5	9	17	52	99
Dhfr	14	352	6	129	4	3	14	7
Dhit	954	2402	1090	2654	2763	1296	1646	1141
Dhod	54	396	43	540	132	77	71	59
DhpD	45	398	59	241	265	38	122	234
Dhpr	337	3063	197	2483	630	162	375	156
Dhx15	24	153	107	200	49	41	51	205
dia	101	662	139	778	630	486	80	267
Diap1	786	4544	709	2376	2714	1349	1970	887
Diap2	336	822	276	990	1016	630	413	311
dib	12	1	12	1	4	17	2	158
Dic1	789	10573	1068	5673	4590	591	3789	1027
Dic2	11	0	11	0	2	110	0	23
Dic3	8	0	4	0	2	4	2	22
Dic4	18	24	16	14	11	21	16	1478
Dic61B	22	31	15	25	28	24	8	132
didum	214	519	54	259	281	333	155	137
Diedel	11	60	6	42	0	3	0	6
Diedel3	16	18	10	11	15	26	3	37
Dif	339	1613	333	1082	132	234	180	431
dikar	370	1066	356	750	265	278	559	377
dila	25	0	31	0	16	82	2	54
Dim1	80	346	56	379	104	111	49	109
dimm	385	301	112	241	79	93	191	169
DIP-alpha	123755	854290	146453	850357	116879	62589	136256	80309
Dip-B	294	2316	708	2139	218	161	383	165
DIP-beta	225	875	272	289	675	446	416	696
Dip-C	85	697	85	626	531	312	101	178
DIP-delta	207	401	128	371	493	445	291	253
DIP-epsilon	454	5965	444	5480	2149	860	1281	1442
DIP-eta	109	4	301	495	45	312	15	235
DIP-gamma	595	1066	267	649	1604	995	578	955
DIP-iota	13	0	29	0	7	28	6	34
DIP-theta	156	172	173	94	260	780	377	563
DIP-zeta	415	425	158	83	402	970	578	1078
DIP1	1274	2509	924	1901	1653	848	1588	792
DIP2	329	1402	90	759	768	739	1150	351
Dis3	18	21	43	44	112	79	12	46
disco	44	1679	48	1776	114	125	91	239
disco-r	783	1645	500	1879	460	816	410	695
disp	127	463	272	592	635	296	260	252
dj	4	0	16	25	5	51	1	33
DJ-1alpha	120	214	5	103	59	56	65	23
dj-1beta	173	576	67	640	622	109	579	46
djl	18	5	3	7	2	29	1	155
dl	186	448	276	437	371	252	411	580
Dl	143	27	320	65	53	440	45	289
Dlc90F	183	1410	365	1146	1078	267	572	402
dlg1	1772	8281	1317	6392	2690	2125	4904	1412
Dlg5	214	86	86	89	88	103	43	166
Dlic	1224	4500	976	5077	2984	1425	2630	1065
Dlip1	53	255	21	92	81	85	104	59
Dlip2	121	239	36	243	44	30	72	6
Dlip3	240	461	205	395	387	107	151	117
Dll	74	288	117	110	139	201	147	252
dlp	195	132	371	114	138	799	23	690
DMAP1	56	299	22	500	212	130	170	102
dmGlut	170	65	114	3	50	149	460	92
dmpd	144	636	226	674	273	194	388	242
dmrt11E	10	22	25	34	11	61	44	24
dmrt93B	16	3	25	0	1	25	1	13
dmrt99B	16	10	15	6	101	37	89	72
dmt	114	394	102	228	201	88	148	93
Dmtn	381	5396	385	4288	1110	668	833	1119
DNA-ligI	148	3	24	21	45	38	2	26
Dnah3	192	34	242	26	82	694	34	561
Dnai2	27	0	15	0	1	123	1	50
DnaJ-1	2475	13179	1535	9883	5282	2109	3318	3903
DnaJ-H	232	982	128	626	893	375	675	353
DNApol-alpha180	156	2	58	63	566	152	65	153
DNApol-alpha50	234	1992	84	1062	509	2677	418	572
DNApol-alpha60	4	2	34	19	6	33	0	17
DNApol-alpha73	20	6	16	9	31	21	38	27
DNApol-delta	41	65	11	17	48	54	24	42
DNApol-epsilon255	97	11	64	14	33	151	6	236
DNApol-epsilon58	8	14	21	8	14	28	11	29
DNApol-eta	57	32	13	52	32	53	52	68
DNApol-gamma35	24	133	40	144	82	29	72	24
DNApol-iota	15	3	23	6	30	26	12	40
DNaseII	77	12074	91	10537	1245	371	471	327
dnc	7370	46794	9963	28677	14127	12760	19377	9823
dnd	82	904	20	576	84	14	92	38
dnk	42	72	8	58	117	67	129	95
dnr1	98	493	165	284	209	224	79	362
dnt	159	1256	269	1951	433	268	333	618
Dnz1	110	288	70	413	447	168	83	122
Doa	1032	1688	595	2126	1064	618	726	1277
dob	123	2342	50	2340	1091	53	327	78
Doc1	49	26	21	24	20	110	24	48
Doc2	130	61	237	40	16	74	42	137
Doc3	29	4	8	5	27	30	11	34
dock	419	1621	254	716	652	258	539	221
dod	22	283	45	208	175	43	61	93
Dok	94	92	90	299	17	86	143	66
dom	291	1002	333	714	435	469	630	371
dome	129	274	83	186	272	57	189	589
dop	924	2765	300	1654	1444	670	1310	1037
Dop1R1	873	4581	697	2609	1095	1875	1471	1188
Dop1R2	406	3286	473	1188	136	779	703	769
Dop2R	792	3207	846	2397	2510	1574	4439	9481
DopEcR	879	3236	426	2865	1601	856	2901	797
dor	59	219	30	81	140	46	9	78
DOR	2881	9340	2202	11249	5198	1397	4976	3133
dos	109	728	67	231	329	55	178	178
Dot	39	86	49	72	9	29	8	29
Dp	511	1572	280	1349	1075	369	1593	437
Dp1	787	11949	1232	10864	2542	715	2062	1457
dpa	33	36	26	77	40	29	121	100
Dpck	225	874	71	860	161	6	121	167
Dph5	28	687	108	318	213	24	49	75
Dpit47	33	277	141	345	75	42	40	42
dpn	6	1	3	0	3	12	1	32
dpp	135	394	292	329	199	492	19	606
DppIII	262	597	98	424	233	260	168	182
dpr1	699	2185	392	1693	1368	2228	1195	9101
