GeneID	fed	fed	fed	fed	starved	starved	starved	starved
CG42649	1	0	0	0	0	2	0	2
CG42650	2	1	5	0	3	9	0	6
CG42654	1	0	1	0	2	3	0	1
CG42655	1	1	3	1	1	3	0	12
CG42658	3	1	3	1	6	15	2	7
CG42659	1	0	4	0	1	5	0	10
CG4266	38	18	25	31	31	48	20	44
CG42660	4	7	12	6	7	44	3	11
CG42663	65	91	47	75	83	104	42	59
CG42668	55	53	67	54	35	105	34	59
CG4267	22	25	29	26	16	57	7	23
CG42671	57	78	64	78	67	70	51	60
CG42672	50	56	47	59	38	91	23	55
CG42673	124	70	90	97	90	131	114	69
CG42674	63	40	67	53	77	111	49	71
CG42675	20	2	19	2	4	33	1	34
CG42676	20	1	17	4	8	51	2	15
CG42680	2	0	0	0	2	2	0	1
CG42681	6	1	6	2	0	5	0	4
CG42682	4	1	5	0	2	7	0	7
CG42684	118	137	102	137	131	112	127	98
CG42685	22	30	27	21	24	61	14	36
CG42688	2	0	3	0	3	13	0	7
CG4269	7	12	15	5	15	43	2	13
CG42690	3	2	7	1	2	20	1	5
CG42691	6	0	4	0	2	9	0	7
CG42692	2	0	5	0	0	7	1	13
CG42693	2	0	2	0	0	7	0	5
CG42694	10	4	12	0	5	33	3	15
CG42697	3	0	3	0	5	1	0	4
CG42699	43	28	37	26	50	71	19	45
CG4270	0	0	4	0	1	8	0	7
CG42700	43	56	35	54	66	64	30	44
CG42703	1	0	4	0	2	14	0	6
CG42704	5	5	4	4	3	8	2	6
CG42705	3	0	4	0	4	6	1	9
CG42709	21	18	18	25	10	32	3	24
CG4271	4	0	9	0	4	2	0	1
CG42710	1	0	1	0	0	3	0	4
CG42711	16	2	16	1	2	5	1	15
CG42713	7	1	6	0	4	17	2	4
CG42714	1	1	4	1	1	7	1	3
CG42716	3	0	2	0	0	4	1	0
CG42717	0	0	1	0	2	6	0	4
CG42718	3	0	3	0	2	4	0	1
CG42724	42	43	26	25	35	49	22	31
CG42726	8	2	14	5	9	20	2	14
CG42728	5	1	4	0	1	2	1	9
CG42729	1	0	2	0	12	5	0	7
CG42741	23	0	20	2	16	28	1	22
CG42747	133	103	99	102	130	128	134	113
CG42748	104	75	93	91	83	106	63	82
CG42749	13	12	16	3	18	39	6	23
CG42750	92	70	91	84	126	139	66	77
CG42751	4	23	10	20	34	9	21	24
CG42752	1	0	3	0	1	3	0	1
CG42753	2	0	2	0	4	5	0	7
CG42758	6	1	5	0	3	11	0	7
CG42759	0	0	0	2	0	4	0	5
CG42764	4	3	2	1	11	9	0	7
CG42766	4	0	1	5	5	8	1	8
CG42778	7	0	1	0	1	7	0	5
CG42779	5	0	0	0	2	2	0	4
CG4278	3	6	14	4	7	7	1	7
CG42782	1	0	2	0	3	4	0	1
CG42784	143	152	126	148	135	145	155	124
CG42788	113	149	84	122	108	115	96	77
CG42789	3	0	0	1	1	14	0	2
CG42792	2	0	1	0	1	11	0	3
CG42795	82	84	67	92	77	94	72	66
CG42797	62	42	56	36	62	58	29	53
CG42798	4	0	5	0	0	9	1	5
CG42807	33	86	27	84	9	28	10	27
CG42808	24	21	28	14	26	18	32	24
CG4281	20	7	19	19	17	24	9	17
CG42811	1	0	3	1	4	10	1	3
CG42812	2	0	5	0	3	3	0	3
CG42813	27	39	27	37	26	23	18	25
CG42814	3	0	3	0	1	4	0	7
CG42815	7	2	3	1	5	3	6	6
CG42816	24	3	25	1	14	44	5	34
CG42817	46	52	40	38	50	70	47	39
CG42818	9	1	15	4	6	37	0	18
CG42819	2	0	4	0	0	4	1	7
CG4282	18	9	19	4	5	32	6	26
CG42820	14	0	6	1	3	17	1	14
CG42821	3	1	5	11	1	2	1	4
CG42822	0	0	1	1	6	8	1	5
CG42823	5	0	7	1	1	17	0	5
CG42824	2	1	2	0	0	4	0	5
CG42825	9	0	7	0	4	18	0	16
CG42826	6	1	6	0	6	34	1	10
CG42827	2	0	0	0	3	4	0	4
CG42828	1	0	4	0	0	6	0	1
CG42831	5	0	13	0	4	11	0	5
CG42832	0	1	0	0	0	0	0	3
CG42833	1	0	4	0	1	0	1	1
CG42834	2	0	3	0	1	3	0	7
CG42835	3	0	1	0	0	3	0	3
CG42841	9	3	9	1	8	18	4	17
CG42846	6	48	9	55	12	5	7	11
CG42847	3	3	0	0	1	10	1	3
CG42851	6	0	3	0	2	6	0	6
CG42852	0	0	2	0	0	1	0	5
CG42853	3	1	5	0	1	9	0	5
CG42854	9	3	8	3	2	10	4	8
CG42855	9	10	9	18	10	13	11	8
CG42857	5	1	7	1	1	7	3	6
CG4286	1	0	4	1	0	6	1	6
CG42866	0	2	1	1	1	4	0	4
CG42867	12	2	4	1	0	6	1	3
CG42869	1	0	6	0	0	6	0	1
CG4287	49	46	28	58	27	36	28	32
CG42870	2	0	5	0	0	5	0	3
CG42876	28	46	25	42	26	22	24	32
CG42878	1	0	3	0	0	4	1	1
CG4291	12	10	11	10	5	12	5	15
CG4293	9	15	8	10	9	18	1	22
CG4294	27	17	19	9	14	39	5	21
CG4297	36	21	40	25	30	54	9	51
CG4300	55	35	50	40	37	59	37	46
CG4301	31	16	25	13	20	44	5	22
CG4302	24	55	22	47	27	20	16	28
CG43049	5	0	3	1	1	8	2	6
CG43050	3	1	2	0	2	47	1	5
CG43052	1	0	5	1	5	12	0	3
CG43054	2	0	6	0	0	3	0	2
CG43055	3	0	2	0	2	6	0	2
CG43056	4	5	2	5	6	17	3	3
CG43057	8	1	1	1	2	19	0	8
CG43058	4	0	0	0	1	10	0	1
CG43059	1	0	1	0	0	6	0	1
CG4306	11	51	11	57	16	12	8	12
CG43060	18	11	19	9	25	52	11	31
CG43062	4	1	0	0	7	9	2	12
CG43063	1	0	3	0	1	5	1	2
CG43064	10	15	11	17	3	19	2	16
CG43066	80	64	58	79	63	81	86	77
CG43069	3	0	5	0	1	2	0	0
CG43070	4	3	4	0	50	13	0	6
CG43071	23	101	17	110	5	23	2	23
CG43074	9	3	2	3	6	9	5	10
CG43075	2	0	2	0	0	2	0	13
CG43076	2	0	6	0	1	7	0	3
CG43077	5	2	1	2	2	13	2	6
CG43078	71	39	51	29	44	88	24	53
CG43082	2	0	1	0	1	9	0	4
CG43083	1	0	5	0	0	8	0	5
CG43084	9	0	0	1	1	3	0	9
CG43085	8	5	7	9	16	16	6	13
CG43088	9	3	4	2	0	20	1	8
CG43089	2	2	1	0	5	23	1	14
CG43090	7	3	1	2	2	5	2	3
CG43091	6	7	1	10	4	9	1	8
CG43092	6	2	7	11	5	5	1	7
CG43093	4	8	7	11	4	5	1	3
CG43094	1	0	2	0	2	2	0	2
CG43095	4	0	2	0	0	6	0	1
CG43098	4	0	4	0	3	3	0	7
CG43101	1	0	1	0	0	3	0	1
CG43102	62	49	58	37	65	100	42	58
CG43103	12	90	14	84	18	8	10	12
CG43107	0	3	0	8	1	2	0	0
CG43108	1	0	3	1	2	5	1	12
CG43109	3	11	4	12	1	3	1	1
CG43110	71	126	58	122	76	105	84	73
CG43111	0	1	1	0	0	2	0	1
CG43112	0	2	2	1	3	4	0	10
CG43114	8	68	13	87	12	13	13	12
CG43115	4	2	4	1	2	8	1	7
CG43116	5	1	13	1	2	14	1	9
CG43117	2	0	1	0	3	2	0	4
CG43120	9	1	4	1	2	18	1	20
CG43121	3	4	1	1	1	5	2	7
CG43123	7	0	10	0	5	6	1	11
CG43124	4	10	1	3	5	9	1	6
CG43125	13	18	8	18	6	10	14	8
CG43127	4	1	6	0	1	17	0	4
CG4313	23	21	25	17	52	82	14	24
CG43131	5	1	2	0	0	5	0	10
CG43133	2	1	1	2	1	4	1	8
CG43134	21	3	27	5	5	7	2	14
CG43135	0	0	7	0	1	7	0	1
CG43136	3	2	2	1	0	5	0	9
CG43137	0	1	1	0	3	3	0	11
CG43138	4	0	1	0	1	4	1	4
CG43139	2	0	4	2	2	4	1	4
CG43143	68	48	82	53	80	116	36	70
CG43145	2	0	3	1	6	3	0	6
CG43147	3	0	2	2	0	1	0	8
CG43149	1	3	4	0	3	15	0	4
CG43153	0	1	6	1	3	8	1	6
CG43155	24	9	23	11	32	71	10	37
CG43156	1	0	0	0	0	2	0	3
CG43163	56	133	69	134	77	93	64	81
CG43165	3	6	3	7	2	4	3	8
CG43167	1	0	2	0	2	3	0	1
CG43168	1	0	3	0	2	3	2	10
CG43169	7	0	1	0	0	1	0	1
CG43175	93	76	82	98	49	96	31	83
CG43179	4	15	6	19	11	3	1	9
CG4318	2	0	7	1	3	13	0	8
CG43181	0	1	2	0	1	2	0	6
CG43182	1	0	4	0	2	1	0	0
CG43183	3	0	3	0	0	6	0	2
CG43184	3	0	1	0	0	2	0	8
CG43185	3	0	3	0	0	20	0	4
CG43187	19	1	12	1	13	47	1	18
CG43188	0	0	4	0	4	4	0	2
CG43190	4	2	2	5	0	6	0	3
CG43191	17	19	9	13	13	18	8	15
CG43192	0	0	5	0	5	4	3	11
CG43198	3	0	3	1	0	8	0	3
CG43202	4	37	5	56	0	7	0	6
CG43203	19	2	5	1	1	8	0	13
CG43204	4	0	8	0	2	7	0	3
CG43206	1	0	2	0	1	1	1	2
CG43207	4	0	6	0	1	1	0	6
CG43209	2	0	2	0	1	9	0	14
CG43210	4	1	2	3	3	3	1	6
CG43219	10	6	6	4	3	24	5	17
CG43220	1	0	1	0	0	0	0	2
CG43221	3	1	3	0	2	6	0	5
CG43222	47	55	24	35	34	33	53	10
CG43229	1	0	2	0	2	14	0	2
CG43230	1	0	6	0	5	12	1	9
CG43231	3	1	2	0	3	2	0	19
CG43232	2	10	6	6	3	3	7	3
CG43235	1	4	4	0	3	4	0	5
CG43236	89	187	74	183	42	70	29	79
CG43237	0	1	7	0	3	0	2	5
CG4324	16	3	12	1	10	12	2	11
CG43244	2	0	4	1	3	7	0	5
CG43245	8	0	5	1	1	18	1	11
CG43246	2	3	3	1	3	12	0	1
CG43248	6	1	4	1	3	24	1	8
CG43249	0	0	4	0	2	2	0	3
CG4325	7	40	15	33	6	14	7	15
CG43251	7	0	8	3	1	5	0	1
CG43254	0	0	1	0	3	16	1	5
CG43267	1	0	3	0	5	3	2	3
CG43271	4	1	3	0	0	6	1	1
CG43273	12	1	3	3	0	4	1	4
CG43277	1	0	2	0	0	0	0	4
CG4328	9	1	15	2	8	31	3	22
CG43288	0	0	2	0	1	1	1	6
CG4329	13	1	10	1	13	19	3	32
CG43290	25	3	4	0	4	4	1	5
CG43291	11	4	26	5	8	44	4	16
CG43292	12	2	2	2	1	13	0	9
CG43293	2	1	1	0	1	7	2	6
CG43294	1	0	3	0	1	3	1	2
CG43295	1	1	0	0	4	5	1	6
CG43296	2	0	0	0	2	12	0	5
CG43307	2	0	2	0	1	3	0	0
CG43308	6	1	2	0	0	4	0	3
CG43312	9	0	4	1	3	10	3	9
CG43313	34	58	27	68	44	81	16	39
CG43315	6	1	3	1	15	4	0	6
CG43316	4	0	7	1	0	5	1	9
CG43317	4	0	6	1	1	5	1	10
CG43318	9	0	1	1	0	2	0	4
CG43319	3	0	1	1	2	2	0	6
CG4332	7	12	7	19	10	20	5	31
CG43320	12	1	5	3	6	11	0	12
CG43321	2	12	1	3	3	6	2	6
CG43322	6	5	5	2	3	7	5	13
CG43324	117	122	88	72	82	84	83	73
CG43325	1	0	6	0	2	3	0	4
CG43327	6	0	3	1	1	8	2	12
CG43329	3	0	5	0	11	6	1	8
CG43330	3	0	3	0	3	3	0	10
CG43331	4	0	8	1	2	5	0	13
CG43332	10	0	7	0	4	8	0	8
CG43333	32	5	29	7	31	68	3	43
CG43335	7	1	4	1	1	13	1	5
CG43336	6	1	1	0	4	5	0	7
CG43337	6	2	5	1	1	10	1	15
CG43338	14	2	20	0	8	57	1	25
CG43339	8	5	9	8	5	37	2	12
CG43340	58	83	65	84	49	86	26	69
CG43342	9	1	4	0	4	11	1	9
CG43343	27	4	13	7	11	26	3	27
CG43345	9	28	11	18	16	26	11	12
CG43347	37	33	28	36	40	68	14	42
CG43348	5	0	1	0	1	4	2	6
CG43349	4	0	4	0	6	7	6	3
CG43350	2	0	2	1	1	3	0	2
CG43351	2	0	1	0	16	3	3	3
CG43354	1	0	2	1	1	3	0	1
CG43355	4	4	13	0	4	15	0	12
CG43362	0	0	3	0	2	2	0	5
CG43366	59	54	56	54	74	116	47	53
CG43367	62	37	47	27	65	115	31	48
CG43370	12	1	18	1	27	37	2	27
CG43371	3	0	2	0	0	6	1	4
CG43373	75	76	50	90	64	115	44	69
CG43376	2	1	3	0	6	2	0	4
CG4338	12	13	9	13	4	8	6	8
CG43386	26	77	18	73	32	43	14	28
CG43389	4	0	3	0	4	6	2	14
CG43390	1	1	0	0	0	3	2	0
CG43391	0	1	0	0	0	0	2	0
CG43392	1	0	5	0	0	5	0	7
CG43393	7	0	21	0	1	14	0	12
CG43394	11	8	17	10	14	32	8	26
CG43396	1	6	1	0	2	3	0	4
CG43400	0	2	5	0	2	3	1	3
CG43401	1	0	10	0	1	1	0	6
CG43402	15	66	20	66	9	50	5	18
CG43403	2	0	1	0	0	14	0	7
CG43407	3	0	9	1	0	37	0	7
CG4341	81	46	78	51	79	118	50	42
CG43427	69	66	76	66	77	114	58	86
CG43438	3	0	4	0	2	5	1	3
CG43445	3	0	4	1	2	4	1	8
CG43446	4	0	7	0	9	14	1	12
CG43447	3	0	3	0	0	4	1	6
CG43448	4	14	6	22	4	3	0	14
CG43449	0	1	4	0	2	10	1	6
CG43450	1	0	0	0	0	3	0	2
CG4360	35	20	24	29	18	41	12	43
CG4362	6	1	7	0	2	36	1	15
CG4363	8	0	8	2	2	10	0	6
CG43630	1	0	3	0	2	1	0	4
CG43638	3	0	2	0	6	8	2	12
CG4364	48	58	35	54	64	58	62	62
CG43646	8	1	5	2	4	5	0	4
CG43647	3	3	1	3	4	5	2	3
CG43658	160	154	134	148	143	137	166	121
CG43659	3	1	0	0	0	1	0	2
CG43666	5	0	3	1	2	5	0	7
CG43667	8	0	6	0	3	7	0	14
CG43668	2	2	3	2	4	4	0	6
CG4367	3	0	4	0	1	9	1	4
CG43672	16	3	22	2	13	49	0	34
CG43673	12	2	9	3	8	73	4	33
CG43677	3	0	7	0	2	5	0	5
CG43689	64	80	60	63	95	97	87	59
CG43691	20	1	12	5	7	27	0	19
CG43693	33	12	43	13	24	76	9	40
CG43702	3	0	1	1	3	2	0	3
CG43707	93	46	72	61	56	101	51	71
CG43709	2	0	2	0	1	3	0	3
CG43710	8	0	6	1	2	10	1	7
CG43711	11	0	6	1	3	16	0	8
CG4372	2	0	6	0	0	39	1	5
CG43725	3	1	3	0	2	2	0	2
CG43729	168	91	156	77	133	151	159	147
CG43736	71	76	61	76	72	111	63	69
CG43737	79	73	74	87	69	84	68	78
CG43739	127	104	102	125	123	117	85	89
CG4374	66	29	65	18	82	114	20	59
CG43740	51	96	35	93	53	64	26	54
CG43742	5	0	5	0	2	22	1	13
CG43750	12	10	64	13	9	10	12	16
CG43755	8	2	11	1	8	22	0	17
CG43759	136	120	114	135	115	139	140	105
CG43760	0	0	2	0	1	9	0	7
CG4377	12	4	10	1	4	10	3	13
CG43773	0	1	1	0	0	7	0	11
CG43774	4	1	0	9	6	1	0	2
CG43775	17	2	20	2	10	39	4	32
CG43778	55	54	48	64	66	113	49	58
CG43780	19	18	19	19	16	29	8	21
CG43783	113	130	105	141	124	136	138	111
CG43784	1	0	3	2	1	3	1	1
CG43795	79	74	51	37	76	129	58	71
CG43797	3	0	7	0	2	18	0	4
CG43798	4	4	2	3	3	3	0	5
CG43799	7	1	3	0	0	3	0	6
CG43813	2	10	3	10	6	51	4	4
CG43814	4	1	3	0	1	4	0	3
CG43815	4	0	3	0	0	1	0	3
CG4382	14	1	14	0	2	15	1	9
CG43829	1	0	0	0	0	4	0	2
CG43841	4	0	3	0	1	2	0	6
CG43851	1	0	1	1	3	2	0	1
CG4386	8	1	6	1	3	14	1	9
CG43861	55	40	57	41	64	114	32	61
CG43867	133	107	104	108	134	138	113	90
CG43880	1	1	1	1	0	4	0	6
CG43886	1	0	2	0	3	3	0	2
CG43894	9	1	11	0	6	23	0	15
CG43895	4	1	5	0	2	7	0	5
CG43896	31	25	28	13	35	50	3	25
CG43897	58	42	75	61	76	96	60	63
CG4390	23	34	28	38	25	26	11	26
CG43901	72	43	61	55	57	92	61	61
CG43902	78	54	51	64	41	64	51	64
CG43915	3	0	7	1	1	4	1	7
CG43919	1	0	0	0	0	5	0	3
CG43920	42	183	40	186	22	41	11	47
CG43921	102	134	93	129	110	118	105	97
CG43922	2	0	1	0	0	3	0	0
CG43923	3	0	1	0	2	1	0	2
CG43925	3	4	1	1	1	4	0	3
CG4393	29	33	29	29	39	86	18	34
CG43931	6	0	5	0	0	6	0	3
CG43935	0	0	3	0	1	1	0	5
CG43938	6	2	9	4	5	9	7	14
CG43954	72	65	132	80	64	142	55	80
CG43968	15	2	5	2	2	17	4	7
CG43980	66	32	41	26	59	92	18	36
CG43982	0	0	2	0	1	2	1	4
CG43993	3	0	3	0	2	2	0	1
CG43996	6	2	3	1	3	25	1	13
CG43997	1	0	2	0	0	4	1	1
CG43998	19	10	7	7	9	10	8	9
CG44002	7	4	9	5	7	17	1	11
CG44004	5	8	5	5	31	6	2	32
CG44005	17	0	2	1	5	8	0	10
CG44006	18	9	7	4	3	14	1	5
CG44013	4	1	7	3	5	2	1	13
CG44014	13	41	8	36	30	11	10	20
CG4404	25	27	17	25	50	18	9	24
CG44040	1	2	1	2	3	3	10	2
CG44044	0	0	0	1	0	1	0	2
CG4406	16	22	9	19	17	15	10	17
CG4407	24	16	20	19	12	20	12	17
CG4408	11	54	18	65	18	26	8	22
CG44085	43	18	38	33	41	71	28	42
CG44088	2	1	1	1	4	9	1	2
CG4409	29	35	17	25	3	15	5	23
CG44090	3	0	3	0	3	7	1	3
CG44094	1	1	1	0	1	2	0	2
CG44098	21	16	22	19	27	28	6	29
CG44102	27	20	24	16	27	77	12	36
CG44139	8	0	7	0	0	2	0	6
CG44140	33	109	37	110	37	22	22	41
CG44142	0	0	4	0	0	9	0	2
CG4415	8	1	9	0	1	10	0	9
CG44153	87	125	93	129	103	129	89	85
CG44163	2	0	5	0	2	4	0	4
CG44174	1	0	1	0	0	2	0	4
CG44215	3	0	4	0	6	0	1	10
CG4424	14	2	10	5	4	22	0	17
CG44242	99	69	80	87	60	70	60	66
CG44243	81	166	60	175	80	65	62	89
CG44245	41	47	58	48	41	60	32	47
CG44247	169	143	95	122	119	117	135	84
CG44251	14	5	13	10	13	25	2	20
CG44252	17	1	21	1	19	41	5	27
CG44257	0	1	2	0	3	4	0	5
CG44261	0	0	1	0	0	3	0	0
CG44270	7	7	7	6	6	8	0	8
CG44271	2	0	6	0	3	2	0	11
CG44286	46	108	51	89	17	31	25	45
CG44290	4	0	4	0	2	9	1	10
CG44296	3	0	4	2	2	2	0	3
CG44303	0	5	1	3	2	1	2	3
CG44314	6	3	15	7	18	33	3	13
CG44325	14	8	6	5	17	29	10	19
CG44329	1	0	2	0	1	38	0	13
CG4433	21	29	23	25	27	34	13	21
CG44335	5	0	3	1	2	6	1	9
CG4434	17	1	14	0	6	21	1	20
CG44341	1	3	4	1	0	6	1	6
CG44355	2	1	6	0	6	12	0	8
CG44362	1	0	2	0	0	0	1	0
CG44388	2	1	3	0	0	0	0	1
CG4440	1	0	1	3	2	2	1	5
CG44405	6	1	8	1	8	20	1	15
CG44406	1	16	3	12	1	5	4	4
CG44422	92	109	81	124	98	121	93	69
CG44426	4	0	3	0	3	7	2	6
CG44428	0	0	7	0	5	3	1	7
CG44433	14	1	13	2	8	12	0	11
CG44434	16	7	16	5	16	33	2	26
CG44438	4	2	4	1	4	48	1	9
CG44439	2	1	1	0	1	3	0	3
CG4447	11	18	20	15	11	6	7	5
CG44475	3	0	0	0	0	10	0	4
CG44476	1	2	0	0	1	4	0	2
CG44477	0	0	2	0	4	8	1	3
CG4452	35	39	40	43	27	48	15	31
CG44532	4	2	2	3	2	14	1	5
CG4455	4	2	6	1	5	12	1	14
CG4456	60	46	54	38	48	62	44	69
CG44569	2	2	3	0	0	11	1	4
CG44574	1	0	2	0	1	10	1	8
CG4459	11	0	7	2	4	30	0	16
CG4461	7	10	30	9	3	4	1	14
CG4462	15	7	22	15	7	37	2	15
CG44622	0	0	2	0	1	4	0	4
CG44623	2	0	2	0	1	7	1	11
CG44624	1	0	6	0	1	10	0	1
CG44625	2	0	1	0	0	3	0	3
CG4465	8	1	9	1	11	17	0	13
CG4467	89	92	67	90	80	87	82	72
CG4476	117	75	51	67	82	44	122	61
CG4477	13	14	19	17	9	17	0	14
CG44774	108	96	96	91	83	75	67	86
CG4480	6	2	9	1	2	9	11	20
CG44812	0	0	2	0	1	2	0	1
CG4483	5	7	12	9	10	17	2	16
CG44836	19	2	20	4	15	35	0	25
CG44837	71	137	64	122	90	119	53	77
CG44838	70	68	66	79	57	77	52	57
CG44869	0	0	4	2	3	5	0	6
CG4495	23	15	19	13	12	45	10	33
CG44954	11	2	9	0	11	26	5	17
CG44956	2	1	5	0	3	30	0	5
CG4496	28	36	23	33	17	40	23	30
CG4497	17	8	28	4	9	25	4	25
CG45002	101	126	89	129	123	126	102	101
CG45011	2	1	5	0	2	14	0	4
CG45012	1	0	1	0	0	3	0	3
CG4502	54	48	35	55	54	65	31	48
CG45049	56	58	56	66	45	70	34	45
CG45050	165	174	132	161	160	140	173	143
CG45057	77	66	42	56	56	57	54	50
CG45060	2	0	2	0	2	6	0	4
CG45061	6	9	3	5	3	5	1	13
CG45062	12	1	12	0	10	23	4	34
CG45063	4	1	6	0	4	32	0	11
CG45064	19	7	15	7	12	22	4	16
CG45066	2	0	7	0	4	12	1	7
CG45067	14	7	15	5	6	24	2	20
CG45068	19	6	17	4	9	25	7	26
CG45072	14	0	10	1	5	9	1	6
CG45073	4	1	4	0	2	14	1	7
CG45076	61	37	56	39	110	79	111	51
CG45079	2	0	3	0	1	1	1	8
CG45080	5	1	5	1	0	3	0	4
CG45085	40	93	40	75	65	48	66	58
CG45087	147	161	153	159	157	140	176	185
CG45089	59	125	57	96	62	46	69	52
CG45095	1	0	5	1	3	8	1	8
CG45099	23	20	32	19	16	46	7	18
CG45100	14	9	9	7	9	18	6	11
CG45101	17	15	17	7	10	20	5	19
CG45105	27	7	18	4	14	44	5	42
CG4511	22	36	20	35	18	34	25	27
CG45116	3	0	1	0	1	4	2	8
CG45122	1	1	1	0	0	4	0	5
CG45154	4	0	4	0	2	3	0	2
CG45186	148	145	94	107	123	127	106	91
CG4520	18	2	7	1	9	11	2	14
CG45218	0	2	7	0	1	0	0	5
CG4525	17	1	9	0	9	27	2	17
CG45263	141	151	106	136	144	137	163	107
CG45307	1	0	1	0	0	4	0	2
CG4537	2	5	3	4	4	3	4	5
CG4538	54	80	47	76	53	69	45	64
CG45413	4	1	4	0	2	9	0	10
CG45428	9	1	3	1	6	4	0	5
CG4546	10	0	6	1	5	13	3	13
CG45486	53	70	37	56	50	49	55	41
CG45492	9	14	6	13	13	15	9	8
CG4552	21	24	14	22	19	41	8	35
CG4553	11	5	6	5	11	16	0	13
CG4554	42	3	27	8	21	54	5	37
CG45544	0	1	3	0	3	9	0	7
CG45545	3	0	2	0	1	1	0	4
CG45546	3	0	2	1	1	3	0	4
CG4557	43	22	21	35	22	28	21	39
CG4558	15	20	9	9	12	21	6	17
CG4562	40	34	41	29	26	68	17	35
CG4563	12	0	10	0	3	8	1	9
CG4565	6	0	5	0	2	11	1	3
CG45676	3	0	2	6	0	7	1	2
CG45690	1	1	1	0	0	1	1	3
CG45691	6	6	3	9	3	6	3	6
CG4570	8	3	7	6	5	6	0	12
CG4572	31	64	23	62	27	20	27	34
CG4576	14	3	17	0	8	16	4	19
CG45764	3	0	2	0	6	4	0	2
CG4577	197	183	161	190	164	206	210	155
CG45781	131	106	117	116	118	129	152	90
CG45782	120	190	112	187	132	136	162	117
CG4580	7	4	11	2	3	21	2	8
CG4582	6	0	8	3	5	29	0	18
CG4585	22	30	21	25	17	24	10	21
CG4586	20	5	12	2	4	18	4	20
CG4587	85	137	75	137	107	150	84	89
CG4592	5	14	5	14	7	9	3	8
CG4593	7	16	14	11	11	16	8	16
CG4594	9	3	14	4	3	13	3	13
CG4596	35	22	16	13	21	31	22	25
CG4597	10	0	3	0	0	12	0	7
CG4598	27	62	19	45	20	21	16	27
CG46025	19	5	31	5	13	73	4	20
CG46026	4	0	1	1	4	6	0	10
CG4603	14	13	25	19	17	34	4	23
CG46059	5	0	3	0	3	5	1	17
CG4607	45	37	24	45	26	29	23	25
CG4610	17	8	17	13	20	21	10	21
CG4611	10	3	14	9	5	36	7	21
CG4612	106	105	100	99	90	80	82	75
CG4615	24	32	23	22	12	40	8	28
CG4617	20	15	13	9	16	11	11	20
CG4619	14	10	16	9	10	32	12	15
CG46191	1	0	0	0	1	0	0	0
CG46192	7	1	4	0	0	5	0	11
CG46193	0	0	1	0	0	0	0	2
CG4622	37	14	32	13	29	88	11	48
CG4627	9	5	5	5	7	15	4	11
CG46270	1	0	1	0	2	2	0	1
CG46280	55	53	21	56	49	62	29	43
CG4629	33	12	33	9	48	81	13	36
CG46298	5	1	3	0	3	6	1	9
CG4630	14	9	19	13	12	69	5	27
CG46301	59	57	59	60	77	111	38	69
CG46303	3	0	0	2	0	1	1	3
CG46304	6	0	1	2	2	6	1	8
CG46315	95	116	61	107	94	100	74	84
CG46319	106	125	100	146	72	84	64	91
CG4645	23	32	18	39	25	20	16	19
CG4646	21	40	20	19	14	16	10	19
CG4650	2	0	6	4	3	8	0	5
CG4658	9	27	6	20	47	14	7	25
CG4660	68	47	48	47	31	47	26	44
CG4662	22	21	21	27	25	44	20	38
CG4666	2	9	14	1	10	11	4	9
CG4669	7	1	16	3	6	19	3	8
CG4670	38	44	33	58	28	50	19	36
CG4676	10	3	8	3	7	12	3	12
CG4678	39	45	44	40	51	67	40	53
CG4679	12	19	12	16	18	22	7	17
CG4681	7	1	8	1	7	9	2	9
CG4686	7	7	3	8	6	14	1	9
CG4691	1	1	2	1	2	5	2	14
CG4701	11	1	7	0	1	14	2	7
CG4702	22	57	25	43	28	56	28	27
CG4704	6	1	9	2	11	22	3	14
CG4706	9	3	11	0	2	28	1	22
CG4707	18	2	8	1	6	15	2	20
CG4709	16	14	15	11	15	23	10	20
CG4712	14	0	18	1	11	24	5	17
CG4714	12	1	15	6	23	64	3	14
CG4716	154	180	121	186	157	119	183	154
CG4721	28	51	15	54	17	24	11	30
CG4723	19	37	13	35	9	27	17	22
CG4725	18	39	24	40	20	27	14	34
CG4729	66	95	53	92	33	63	24	60
CG4730	13	3	8	2	3	13	1	12
CG4733	33	5	19	3	12	33	1	25
CG4734	4	1	3	2	5	8	0	7
CG4741	10	4	11	4	5	21	6	8
CG4743	9	12	5	7	17	18	6	10
CG4744	20	5	18	5	12	48	4	30
CG4747	27	41	20	34	40	37	23	41
CG4751	26	13	27	29	21	42	7	38
CG4752	26	23	19	28	30	46	11	34
CG4753	17	28	11	22	8	21	5	21
CG4757	11	92	16	65	9	18	1	17
CG4763	4	1	9	1	0	10	0	16
CG4766	39	26	27	37	61	31	36	27
CG4768	37	34	37	28	24	44	26	32
CG4770	9	1	10	1	11	19	2	17
CG4781	10	2	10	2	4	11	1	18
CG4783	7	2	6	1	2	12	3	24
CG4788	15	14	8	11	8	7	5	11
CG4789	20	22	8	9	12	16	7	9
CG4793	2	0	10	0	3	16	0	10
CG4797	12	2	11	3	7	14	0	12
CG4806	24	11	18	10	8	24	6	28
CG4810	21	4	16	4	10	21	6	21
CG4813	12	2	4	2	8	14	1	10
CG4815	6	1	5	0	7	16	1	5
CG4820	10	83	7	15	14	11	9	15
CG4822	20	32	25	52	12	48	7	28
CG4825	15	37	21	34	16	30	5	32
CG4829	28	52	43	52	21	86	16	49
